losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.00041637453250586987,0.885,0.884,0.884,0.9956
0.008825676515698433,0.799,0.7805,0.856,0.9974
0.01822083257138729,0.7313333333333333,0.7163333333333334,0.859,0.9992
0.027869943529367447,0.68,0.65125,0.813,0.9986
0.035011764615774155,0.626,0.5892,0.872,0.9996
0.042716026306152344,0.5931666666666666,0.5401666666666667,0.889,0.9996
0.0557035431265831,0.5634285714285714,0.5018571428571429,0.869,0.9994
0.061889540404081345,0.52775,0.45125,0.877,0.9998
0.07367655634880066,0.506,0.41355555555555557,0.878,0.9996
0.08727751672267914,0.4671,0.3643,0.793,0.9982
