losses_train,losses_eval,accuracies_eval
2.2938196659088135,4.63745654296875,0.048
2.2278473377227783,4.548790161132812,0.146
2.106452465057373,4.22558251953125,0.214
1.952823519706726,4.039069396972656,0.23
1.9328614473342896,4.292266052246093,0.208
