losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.000841359724290669,0.88,0.876,0.876,0.9952
0.007418762426823378,0.792,0.7755,0.864,0.9978
0.014650111086666584,0.7366666666666667,0.7343333333333333,0.863,0.9988
0.021025659516453743,0.68325,0.68025,0.828,0.9966
0.021427582949399948,0.6326,0.6364,0.892,0.9986
0.029451603069901466,0.6043333333333333,0.6008333333333333,0.882,0.999
0.04110147804021835,0.5758571428571428,0.563,0.878,0.9996
0.049079809337854385,0.533875,0.513375,0.863,0.9988
0.060440193861722946,0.5117777777777778,0.4865555555555556,0.873,0.9998
0.07508791238069534,0.4815,0.4465,0.782,0.998
