losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.000375172559870407,0.891,0.886,0.886,0.9722
0.001448810682632029,0.7575,0.738,0.799,0.959
0.0012283982941880822,0.7146666666666667,0.6763333333333333,0.905,0.9894
0.0015789044555276632,0.65775,0.61325,0.878,0.9874
0.0010149433510378003,0.6298,0.5668,0.923,0.9914
0.0011561017017811537,0.584,0.5191666666666667,0.881,0.9916
0.0013042684877291322,0.5572857142857143,0.4724285714285714,0.896,0.9912
0.0011670413659885526,0.508,0.413,0.859,0.9884
0.0013047454413026571,0.4728888888888889,0.371,0.917,0.9912
0.0018062705639749765,0.4348,0.3278,0.87,0.9886
