losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0017658051801845431,0.879,0.882,0.882,0.9948
0.010346068069338799,0.8,0.7775,0.859,0.9976
0.018223166465759277,0.7166666666666667,0.7096666666666667,0.847,0.999
0.029538242146372795,0.6525,0.63875,0.808,0.9982
0.03799569979310036,0.5972,0.5786,0.862,0.999
0.044992778450250626,0.5658333333333333,0.5388333333333334,0.87,0.9998
0.059052858501672745,0.5432857142857143,0.49842857142857144,0.862,0.9992
0.06560353189706802,0.508,0.450125,0.861,0.9982
0.07822073996067047,0.499,0.4268888888888889,0.869,0.9996
0.08707599341869354,0.4621,0.385,0.768,0.9994
