losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010938725899904966,0.876,0.877,0.877,0.9926
0.015014356933534145,0.7395,0.7215,0.804,0.9172
0.009373600594699383,0.656,0.6446666666666667,0.825,0.9424
0.011434986256062984,0.58575,0.57925,0.773,0.8992
0.010896346531808376,0.545,0.5192,0.83,0.9232
0.011117884889245033,0.5178333333333334,0.48883333333333334,0.827,0.93
0.013072501868009567,0.49642857142857144,0.45814285714285713,0.801,0.9136
0.015431529842317104,0.472625,0.432,0.813,0.9072
0.014494560658931732,0.4471111111111111,0.4107777777777778,0.807,0.899
0.014633677899837494,0.4256,0.3932,0.739,0.8186
