losses_train,losses_eval,accuracies_eval,accuracies_train
1.5205278396606445,5.230829345703125,0.1,0.0
1.8200277090072632,6.015232299804688,0.05,0.1
2.0956966876983643,6.428391245524089,0.034666666666666665,0.1
2.017667770385742,8.149679321289062,0.059,0.2322
1.7311638593673706,9.81036143798828,0.0618,0.2982
