losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0005438152002170682,0.869,0.874,0.874,0.994
0.010519834235310555,0.727,0.718,0.762,0.996
0.02239219658076763,0.6836666666666666,0.6613333333333333,0.883,0.999
0.029947767034173012,0.61875,0.59275,0.823,0.9994
0.037566326558589935,0.5826,0.5572,0.916,0.9996
0.049361757934093475,0.531,0.5081666666666667,0.837,0.9996
0.06130678579211235,0.5135714285714286,0.4797142857142857,0.881,0.9988
0.07150105386972427,0.460625,0.4285,0.829,0.999
0.08214730024337769,0.4414444444444444,0.416,0.878,0.9996
0.08871772885322571,0.407,0.3836,0.832,0.9994
