losses_train,losses_eval,accuracies_eval,accuracies_eval_curr,accuracies_train
0.13555914163589478,0.876358081817627,0.788,0.788,0.965
0.008277565240859985,14.558368787765502,0.423,0.846,0.998
0.012853622436523438,16.487506282170614,0.2826666666666667,0.848,0.9978
0.021955981850624084,18.243443418502807,0.208,0.832,0.9954
0.0447363555431366,19.499078446197508,0.17,0.85,0.9966
0.016228772699832916,22.579763336181642,0.14,0.84,0.9962
0.052756644785404205,20.334035455976213,0.11271428571428571,0.789,0.9878
0.012283027172088623,23.146362188339232,0.108625,0.869,0.998
0.054951585829257965,21.939167019526163,0.09144444444444444,0.823,0.9924
0.01904696226119995,22.979542908477782,0.0836,0.836,0.9948
