losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010404421482235193,0.846,0.847,0.847,0.9928
0.009634249843657017,0.7835,0.768,0.904,0.9986
0.018676646053791046,0.7086666666666667,0.6716666666666666,0.831,0.9978
0.030223164707422256,0.648,0.60175,0.841,0.9984
0.04037078469991684,0.5898,0.5428,0.774,0.9988
0.05141590163111687,0.5368333333333334,0.49216666666666664,0.826,0.9976
0.06013340875506401,0.522,0.464,0.891,1.0
0.06613735854625702,0.50175,0.440625,0.898,0.9996
0.07292886823415756,0.49477777777777776,0.43344444444444447,0.919,0.9998
0.08152620494365692,0.48,0.4095,0.878,0.9998
