losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010354730766266584,0.88,0.88,0.88,0.995
0.0095420116558671,0.792,0.787,0.867,0.9976
0.019038911908864975,0.709,0.7086666666666667,0.858,0.9988
0.02973475307226181,0.649,0.637,0.812,0.9976
0.03856696933507919,0.5814,0.574,0.882,0.9986
0.04753104969859123,0.5408333333333334,0.5346666666666666,0.88,1.0
0.05896337330341339,0.5102857142857142,0.48542857142857143,0.858,0.9994
0.06419501453638077,0.468,0.44675,0.847,0.999
0.07839229702949524,0.45211111111111113,0.417,0.87,0.9998
0.0876721739768982,0.4171,0.3814,0.78,0.998
