losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0007010128465481102,0.892,0.891,0.891,0.9944
0.00852255430072546,0.7995,0.7865,0.868,0.9974
0.01412767544388771,0.7333333333333333,0.7333333333333333,0.851,0.998
0.022260017693042755,0.678,0.68375,0.824,0.9974
0.028086556121706963,0.6306,0.6272,0.883,0.9992
0.03746168687939644,0.602,0.5921666666666666,0.885,0.9994
0.048960454761981964,0.5662857142857143,0.5487142857142857,0.881,0.9988
0.055022936314344406,0.53175,0.509,0.864,0.9996
0.0678190290927887,0.506,0.4836666666666667,0.865,1.0
0.0761188268661499,0.4789,0.4505,0.796,0.9974
