losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0011158746201545,0.864,0.863,0.863,0.9904
0.009948196820914745,0.795,0.7885,0.836,0.9986
0.018081938847899437,0.7256666666666667,0.71,0.812,0.9976
0.027436818927526474,0.68175,0.659,0.862,0.9992
0.03358301892876625,0.6332,0.596,0.828,0.9996
0.04394274577498436,0.5845,0.5446666666666666,0.851,0.9998
0.05405484884977341,0.5601428571428572,0.5081428571428571,0.868,0.9994
0.06731253117322922,0.525125,0.45925,0.865,0.9996
0.07773465663194656,0.4855555555555556,0.41255555555555556,0.897,0.9998
0.0834745392203331,0.4378,0.3508,0.901,1.0
