losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008904944406822324,0.873,0.873,0.873,0.993
0.010655466467142105,0.728,0.71,0.779,0.9948
0.020931057631969452,0.68,0.6566666666666666,0.878,0.9994
0.03033437207341194,0.61275,0.586,0.833,0.9982
0.039773013442754745,0.592,0.5534,0.9,0.9998
0.04933849349617958,0.5481666666666667,0.5065,0.838,0.9998
0.05988617613911629,0.5247142857142857,0.47828571428571426,0.879,0.9998
0.06996554136276245,0.48125,0.439125,0.85,0.9996
0.07844215631484985,0.45322222222222225,0.40855555555555556,0.872,0.9996
0.08509849011898041,0.4255,0.3758,0.841,0.9992
