losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0021254008170217276,0.789,0.79,0.79,0.9892
0.01378132775425911,0.7325,0.7295,0.83,0.999
0.02339634858071804,0.6503333333333333,0.6373333333333333,0.805,0.9986
0.037000786513090134,0.5945,0.5805,0.812,0.9984
0.041130416095256805,0.5804,0.5626,0.908,0.9996
0.0523696206510067,0.5425,0.5173333333333333,0.881,0.9996
0.06192179024219513,0.517,0.4804285714285714,0.83,0.9994
0.07221927493810654,0.489625,0.444375,0.871,1.0
0.07609286159276962,0.4752222222222222,0.4251111111111111,0.877,0.9996
0.08427562564611435,0.4465,0.3979,0.909,0.9992
