losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0012876999098807573,0.878,0.877,0.877,0.9932
0.010754735209047794,0.7185,0.704,0.769,0.9936
0.021824199706315994,0.6733333333333333,0.647,0.866,0.9998
0.03346191719174385,0.61975,0.583,0.842,0.9988
0.03848329931497574,0.6054,0.5558,0.91,0.9998
0.04778079316020012,0.5668333333333333,0.5126666666666667,0.838,0.999
0.06227995082736015,0.5405714285714286,0.4848571428571429,0.882,0.9992
0.07114129513502121,0.513625,0.4395,0.843,0.9998
0.07500271499156952,0.48333333333333334,0.4121111111111111,0.88,0.9996
0.08823394775390625,0.4652,0.3782,0.832,0.9998
