losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.000768460740800947,0.881,0.88,0.88,0.996
0.010095798410475254,0.7855,0.7745,0.865,0.9976
0.019935082644224167,0.725,0.7026666666666667,0.873,0.9982
0.028803953900933266,0.65975,0.6355,0.81,0.9986
0.038610536605119705,0.6088,0.5834,0.878,0.9986
0.046775296330451965,0.5765,0.5461666666666667,0.884,0.9992
0.062433481216430664,0.5454285714285714,0.4992857142857143,0.876,0.999
0.05964554101228714,0.51625,0.46175,0.859,0.999
0.08352894335985184,0.4821111111111111,0.43044444444444446,0.875,1.0
0.08935684710741043,0.4485,0.3843,0.781,0.9984
