losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0007342459284700453,0.88,0.877,0.877,0.9958
0.009632190689444542,0.7815,0.7635,0.849,0.998
0.019177168607711792,0.721,0.705,0.87,0.9984
0.030360877513885498,0.66375,0.63225,0.818,0.9986
0.037321146577596664,0.6082,0.5826,0.887,0.9992
0.044755253940820694,0.5808333333333333,0.5478333333333333,0.881,1.0
0.06074067950248718,0.5452857142857143,0.49642857142857144,0.859,0.9998
0.06291747093200684,0.509875,0.454875,0.857,0.9998
0.07583259046077728,0.499,0.42744444444444446,0.884,1.0
0.09195934981107712,0.4607,0.3925,0.776,0.9982
