losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.000832973571959883,0.877,0.877,0.877,0.994
0.008560864254832268,0.806,0.783,0.852,0.9986
0.014032910577952862,0.7513333333333333,0.7476666666666667,0.87,0.9996
0.021092720329761505,0.69225,0.7,0.818,0.9968
0.023358792066574097,0.6476,0.658,0.875,0.9988
0.029305091127753258,0.6168333333333333,0.6198333333333333,0.882,0.9994
0.03742752596735954,0.5791428571428572,0.569,0.869,1.0
0.04711855202913284,0.543,0.52675,0.88,0.9988
0.055999964475631714,0.523,0.4998888888888889,0.878,1.0
0.06932275742292404,0.4932,0.4646,0.785,0.9992
