losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.000565074966289103,0.885,0.891,0.891,0.9924
0.009574533440172672,0.7965,0.7825,0.849,0.998
0.019219111651182175,0.7093333333333334,0.7006666666666667,0.854,0.9984
0.02977541834115982,0.6485,0.6295,0.819,0.998
0.0388166606426239,0.608,0.5788,0.883,0.9992
0.04705606400966644,0.581,0.544,0.889,0.9994
0.05896562337875366,0.5338571428571428,0.5,0.879,0.9996
0.06197567656636238,0.507125,0.453,0.863,0.999
0.0773337334394455,0.4861111111111111,0.4275555555555556,0.87,0.9996
0.08767309039831161,0.4532,0.3867,0.788,0.9982
