losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.001304752193391323,0.838,0.841,0.841,0.9948
0.010270077735185623,0.74,0.723,0.854,0.9982
0.017877567559480667,0.7056666666666667,0.696,0.857,0.999
0.028738636523485184,0.65325,0.6115,0.838,0.9994
0.03778257593512535,0.6178,0.5666,0.869,0.9996
0.049480512738227844,0.5663333333333334,0.5206666666666667,0.865,0.9976
0.05585578829050064,0.5267142857142857,0.47714285714285715,0.825,0.9998
0.06535938382148743,0.5,0.44675,0.897,1.0
0.07387350499629974,0.48033333333333333,0.4128888888888889,0.846,0.9996
0.08205807209014893,0.4504,0.3701,0.847,0.9992
