losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006179409101605415,0.879,0.881,0.881,0.9948
0.009616907685995102,0.779,0.764,0.835,0.9974
0.020409230142831802,0.706,0.6953333333333334,0.844,0.999
0.03125685080885887,0.649,0.6295,0.817,0.997
0.03962392359972,0.6084,0.5728,0.881,0.9984
0.04842928797006607,0.5735,0.5336666666666666,0.885,0.9994
0.06414863467216492,0.5464285714285714,0.4897142857142857,0.87,0.999
0.06296731531620026,0.508625,0.451,0.843,0.999
0.07477566599845886,0.4822222222222222,0.42844444444444446,0.876,0.9998
0.08690902590751648,0.4444,0.3948,0.784,0.9988
