losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0012133086565881968,0.86,0.856,0.856,0.9914
0.012243656441569328,0.783,0.766,0.88,0.9966
0.019256290048360825,0.7136666666666667,0.7033333333333334,0.854,0.9996
0.02843235246837139,0.64925,0.64425,0.829,0.9996
0.04154738783836365,0.6246,0.5912,0.877,0.9988
0.04591774940490723,0.588,0.5555,0.874,0.9996
0.05536872148513794,0.5515714285714286,0.5117142857142857,0.856,0.9992
0.06405792385339737,0.51375,0.4595,0.817,0.9996
0.07330331951379776,0.4955555555555556,0.43122222222222223,0.853,0.9994
0.09019392728805542,0.4686,0.4088,0.855,0.9998
