losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.08972913771867752,0.741,0.751,0.751,0.8658
0.07524006068706512,0.712,0.707,0.842,0.9972
0.07850071042776108,0.6603333333333333,0.6453333333333333,0.791,0.9992
0.07474257797002792,0.59475,0.56475,0.811,0.9998
0.0795629546046257,0.562,0.5262,0.82,0.9996
0.08415334671735764,0.535,0.49333333333333335,0.889,0.9998
0.08230447769165039,0.5074285714285715,0.4602857142857143,0.874,0.9998
0.08302661031484604,0.472375,0.418125,0.829,1.0
0.08426900207996368,0.4434444444444444,0.38133333333333336,0.858,1.0
0.08880031108856201,0.4119,0.3469,0.818,0.9996
