losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0012808224419131875,0.877,0.877,0.877,0.9942
0.008906889706850052,0.7995,0.773,0.858,0.9962
0.014705468900501728,0.7433333333333333,0.7193333333333334,0.871,0.9976
0.028540877625346184,0.6695,0.6415,0.831,0.998
0.03824120759963989,0.6212,0.5822,0.893,0.9994
0.04711158201098442,0.5778333333333333,0.538,0.88,0.9994
0.05897913873195648,0.5507142857142857,0.48642857142857143,0.863,0.999
0.06799956411123276,0.51125,0.4445,0.862,0.9996
0.08142287284135818,0.4895555555555556,0.41588888888888886,0.864,0.9998
0.0891331285238266,0.4614,0.3823,0.784,0.9976
