losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.001008300925604999,0.878,0.875,0.875,0.9928
0.01111413910984993,0.79,0.78,0.847,0.9978
0.017356110736727715,0.739,0.7373333333333333,0.867,0.999
0.020329564809799194,0.68075,0.687,0.816,0.9972
0.025858035311102867,0.6378,0.6418,0.889,0.9994
0.024491170421242714,0.5973333333333334,0.603,0.892,0.9998
0.02688402682542801,0.5648571428571428,0.57,0.873,0.999
0.0240114014595747,0.529125,0.531875,0.854,0.9992
0.03329106420278549,0.5075555555555555,0.5046666666666667,0.861,0.9996
0.03477466106414795,0.4767,0.4786,0.781,0.9974
