losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0009292000322602689,0.882,0.885,0.885,0.9952
0.009582830592989922,0.8035,0.783,0.852,0.996
0.017180219292640686,0.7433333333333333,0.7173333333333334,0.867,0.9994
0.026253310963511467,0.6925,0.65975,0.824,0.999
0.0365997813642025,0.6472,0.608,0.885,0.9988
0.039725836366415024,0.6158333333333333,0.5618333333333333,0.894,1.0
0.05175286531448364,0.581,0.5124285714285715,0.884,0.9996
0.059242088347673416,0.5505,0.464875,0.87,0.9994
0.0710110068321228,0.5235555555555556,0.42944444444444446,0.881,0.9998
0.08516059815883636,0.4896,0.3852,0.788,0.9986
