losses_train,losses_eval,accuracies_eval
1.9511784315109253,6.899131665547689,0.09766666666666667
1.4361398220062256,9.805599250793456,0.16633333333333333
1.0811599493026733,9.226801460266113,0.199
0.8670814633369446,9.998963119506836,0.215
0.894415020942688,10.018975903828938,0.22833333333333333
0.9541677832603455,11.456298469543457,0.22366666666666668
0.5916388034820557,10.342915279388428,0.252
0.5424855351448059,10.736840413411459,0.23266666666666666
0.5854907035827637,10.059567512512206,0.25333333333333335
0.4893138110637665,11.274806950887044,0.24933333333333332
0.6457359194755554,11.135190111796062,0.25566666666666665
0.5459477305412292,11.628533392588297,0.247
0.245184987783432,11.28721030553182,0.26
0.4539656341075897,10.936894996643066,0.251
0.3898836076259613,10.907811765034994,0.264
0.45753705501556396,12.536608688354493,0.25833333333333336
0.358559787273407,12.051136021931967,0.25133333333333335
0.4383998513221741,12.005153701782227,0.2693333333333333
0.26259875297546387,12.220842130025227,0.249
0.28753381967544556,12.394154518127442,0.2773333333333333
0.37303513288497925,12.373136212666829,0.27
0.3522981107234955,12.939893292744955,0.2663333333333333
0.2993929386138916,13.09994447072347,0.2623333333333333
0.35133498907089233,12.21854017384847,0.2693333333333333
0.33754968643188477,13.706073111216227,0.2763333333333333
0.18310697376728058,13.256511817932129,0.25833333333333336
0.17782577872276306,12.940719478607178,0.2653333333333333
0.09233185648918152,12.858314329783122,0.272
0.11832200735807419,16.679133946736652,0.233
0.22615548968315125,13.641237335205078,0.25433333333333336
0.18979300558567047,15.931960379282634,0.25733333333333336
0.1456054449081421,15.49912311553955,0.2643333333333333
0.21520017087459564,14.655926047007243,0.275
0.2162381410598755,13.023966801961263,0.27266666666666667
0.21435275673866272,13.447418463389079,0.276
0.13896292448043823,14.448630106608073,0.2703333333333333
0.14997848868370056,13.316698729197185,0.27466666666666667
0.22327148914337158,15.953543584187825,0.27166666666666667
0.1953018605709076,13.347572326660156,0.269
0.19126802682876587,14.145744654337564,0.2723333333333333
0.1606525182723999,14.65565305964152,0.2733333333333333
0.06938125938177109,14.403221954345703,0.275
0.12686797976493835,15.210943082173666,0.2743333333333333
0.13938218355178833,15.316365175882975,0.2723333333333333
0.1292860060930252,15.1949322458903,0.26366666666666666
0.1275981217622757,15.065024932861329,0.274
0.0856931284070015,13.750461349487304,0.27666666666666667
0.07125996053218842,15.929620433807374,0.273
0.12586063146591187,15.76493220647176,0.273
0.06574516743421555,14.420957627614339,0.2853333333333333
0.023306772112846375,14.807951601664225,0.287
0.01015561819076538,15.324476890563965,0.2853333333333333
0.030747108161449432,15.544596801757812,0.28633333333333333
0.055782001465559006,15.600797520955403,0.2866666666666667
0.0038825497031211853,15.938904251098633,0.28733333333333333
0.007797367870807648,15.76609800974528,0.2866666666666667
0.008091814815998077,15.907405433654786,0.2886666666666667
0.006950810551643372,16.259119556427002,0.286
0.012616828083992004,16.624990018208823,0.286
0.01740112155675888,16.219221024831135,0.286
0.006369873881340027,16.48482571029663,0.28733333333333333
0.013766340911388397,16.710172053019207,0.28733333333333333
0.0073072463274002075,16.544673338572185,0.287
0.024811245501041412,16.652996892293295,0.28733333333333333
0.002634309232234955,16.705830783843993,0.2856666666666667
0.009092330932617188,16.688334831237793,0.288
0.012389354407787323,16.745079717000326,0.2886666666666667
0.004740335047245026,16.692087898254396,0.2876666666666667
0.012197375297546387,16.72344656117757,0.2886666666666667
0.012200996279716492,16.90149843343099,0.287
