losses_train,losses_eval,accuracies_eval
1.6890809535980225,7.289940086364746,0.166
1.7085824012756348,7.003239768981934,0.2035
1.4133884906768799,6.710378032684326,0.261
1.4704816341400146,7.253295921325684,0.2245
1.2760827541351318,6.351009449005127,0.233
1.2333742380142212,6.068974620819092,0.2705
1.1887893676757812,6.887708351135254,0.2505
1.0721461772918701,7.0210440063476565,0.308
1.0294528007507324,6.364669574737549,0.2955
0.7385817766189575,6.778098541259766,0.3195
0.9882117509841919,7.312666572570801,0.3095
0.8175562620162964,6.5778109741210935,0.283
1.056054711341858,6.594699554443359,0.321
0.8574554920196533,7.392574989318848,0.2935
0.7182934880256653,6.783715072631836,0.324
