losses_train,losses_eval,accuracies_eval
2.025613307952881,7.77156392364502,0.0298
1.9625142812728882,8.659236260986328,0.0302
1.8955209255218506,8.883637872314454,0.0438
1.8129220008850098,9.303160327148438,0.0466
1.8184791803359985,8.448646823120118,0.0464
1.8242603540420532,9.387195318603515,0.0514
1.8022788763046265,9.152312928771973,0.0454
1.663403868675232,9.215569006347657,0.0582
1.8530950546264648,7.779068980407715,0.0482
1.7614905834197998,8.808664358520508,0.0558
1.7530713081359863,9.097227906799317,0.061
1.6720727682113647,9.48509723815918,0.061
1.8460798263549805,9.67802846069336,0.0616
1.815787434577942,9.651846434020996,0.063
1.7311638593673706,9.81036143798828,0.0618
