losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0012296392815187573,0.89,0.887,0.887,0.995
0.010923349298536777,0.732,0.7205,0.752,0.9932
0.021210767328739166,0.6813333333333333,0.6653333333333333,0.879,0.9992
0.031270116567611694,0.621,0.59675,0.844,0.9994
0.037659499794244766,0.5922,0.5586,0.922,0.9992
0.04869068041443825,0.5453333333333333,0.5108333333333334,0.846,0.9994
0.05949075520038605,0.5215714285714286,0.483,0.88,0.9994
0.07291105389595032,0.4835,0.442125,0.851,0.9986
0.07757551223039627,0.45411111111111113,0.41788888888888887,0.883,0.9996
0.0851357951760292,0.4296,0.3801,0.838,0.9996
