losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0017197669949382544,0.884,0.886,0.886,0.9944
0.001822490943595767,0.797,0.792,0.869,0.9992
0.0018753790063783526,0.7293333333333333,0.714,0.876,0.9998
0.0020570317283272743,0.669,0.645,0.863,0.9996
0.002132561756297946,0.6082,0.572,0.915,1.0
0.001641910639591515,0.573,0.5175,0.909,1.0
0.0016414576675742865,0.5307142857142857,0.45985714285714285,0.904,0.9994
0.0014731156406924129,0.478,0.3885,0.885,1.0
0.0016278327675536275,0.4441111111111111,0.33511111111111114,0.91,1.0
0.0017470003804191947,0.3822,0.2704,0.821,0.9986
