losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006007020710967481,0.827,0.829,0.829,0.9916
0.009783163666725159,0.762,0.7245,0.863,0.9944
0.018387755379080772,0.7276666666666667,0.6973333333333334,0.886,0.999
0.0286592748016119,0.659,0.61725,0.794,0.9962
0.03904019668698311,0.6068,0.5574,0.784,0.9984
0.0475824810564518,0.5548333333333333,0.5016666666666667,0.834,0.9984
0.06433288753032684,0.5322857142857143,0.4838571428571429,0.85,0.9994
0.07136974483728409,0.510375,0.456375,0.863,0.9996
0.07578117400407791,0.4772222222222222,0.42233333333333334,0.855,0.9998
0.0913657546043396,0.4519,0.3887,0.862,0.9994
