losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008561973227187991,0.869,0.871,0.871,0.9916
0.007684975862503052,0.7855,0.7705,0.856,0.9976
0.014980314299464226,0.7446666666666667,0.7366666666666667,0.865,0.999
0.02150985598564148,0.69225,0.69375,0.832,0.9984
0.023871174082159996,0.6374,0.6424,0.886,0.9984
0.033164385706186295,0.6056666666666667,0.6088333333333333,0.886,0.9996
0.041013944894075394,0.5658571428571428,0.5587142857142857,0.879,0.9994
0.05086398869752884,0.531125,0.512625,0.868,0.9994
0.06547342240810394,0.4981111111111111,0.467,0.87,0.9998
0.07909936457872391,0.4653,0.4221,0.786,0.9976
