losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008402190287597477,0.893,0.891,0.891,0.9962
0.011367120780050755,0.7685,0.7625,0.854,0.9988
0.018140923231840134,0.726,0.7223333333333334,0.863,0.999
0.02398604527115822,0.658,0.6625,0.809,0.9972
0.02379126101732254,0.6234,0.624,0.876,0.9988
0.029081091284751892,0.5983333333333334,0.599,0.871,0.9996
0.03889472782611847,0.5765714285714286,0.5705714285714286,0.872,0.9986
0.04582918435335159,0.5435,0.523625,0.867,0.9992
0.05735009163618088,0.5135555555555555,0.48877777777777776,0.874,0.9998
0.06938155740499496,0.4804,0.4466,0.77,0.9982
