losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0018116938881576061,0.888,0.892,0.892,0.9954
0.008788034319877625,0.7965,0.7695,0.851,0.9968
0.01456761360168457,0.7563333333333333,0.7493333333333333,0.874,0.9986
0.02140750363469124,0.693,0.69175,0.829,0.9968
0.021919269114732742,0.6416,0.6462,0.891,0.9984
0.030057834461331367,0.605,0.6013333333333334,0.904,1.0
0.03818369656801224,0.5725714285714286,0.563,0.875,0.9994
0.043345946818590164,0.54225,0.522875,0.864,0.9988
0.062304746359586716,0.5222222222222223,0.49044444444444446,0.871,1.0
0.08122842013835907,0.4866,0.4531,0.789,0.9978
