losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0009925373597070575,0.88,0.875,0.875,0.9938
0.009612699039280415,0.7925,0.772,0.85,0.9976
0.01632698066532612,0.7246666666666667,0.7106666666666667,0.862,0.9986
0.027640337124466896,0.665,0.634,0.813,0.9982
0.03814967721700668,0.6182,0.5838,0.88,0.9994
0.04709998890757561,0.5836666666666667,0.545,0.881,0.9996
0.05743414908647537,0.5551428571428572,0.49785714285714283,0.856,0.9996
0.06736022979021072,0.52375,0.447375,0.867,0.9994
0.07873199135065079,0.4998888888888889,0.4181111111111111,0.868,0.9996
0.08808211982250214,0.4684,0.3759,0.772,0.9982
