losses_train,losses_eval,accuracies_eval
2.1982932090759277,6.000373081207275,0.02475
2.143455982208252,6.969196460723877,0.025
2.148130416870117,7.768491046905518,0.025
2.1095614433288574,7.3536970481872554,0.04325
2.0515024662017822,7.111953651428222,0.046
2.0559730529785156,7.4152889099121095,0.0525
2.0760982036590576,7.493075225830078,0.04375
2.03791880607605,7.500148544311523,0.0495
2.13713002204895,7.845848770141601,0.05425
2.0384795665740967,7.488192985534668,0.05525
1.9855010509490967,7.832899585723877,0.05725
1.99298894405365,7.867626472473145,0.05875
1.9890996217727661,8.185633796691894,0.05625
2.025576114654541,8.142334907531739,0.0585
2.017667770385742,8.149679321289062,0.059
