losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0013274629600346088,0.881,0.884,0.884,0.9926
0.010052393190562725,0.7865,0.777,0.848,0.9972
0.01617288403213024,0.736,0.7376666666666667,0.866,0.9994
0.024270595982670784,0.682,0.67,0.83,0.9982
0.033274825662374496,0.631,0.6186,0.885,0.999
0.03965897113084793,0.5968333333333333,0.5665,0.888,0.9998
0.05717059597373009,0.5675714285714286,0.5271428571428571,0.854,0.9996
0.06183183565735817,0.537,0.483875,0.868,0.9996
0.07067164033651352,0.5123333333333333,0.4488888888888889,0.879,0.9994
0.08512888848781586,0.4849,0.4207,0.804,0.9978
