losses_train,losses_eval,accuracies_eval
2.3551435470581055,5.440414733886719,0.119
2.312716007232666,4.606793334960938,0.099
2.3250327110290527,4.611216735839844,0.1
2.3115687370300293,4.604993927001953,0.103
2.3145835399627686,4.599425415039063,0.103
2.317737340927124,4.604447326660156,0.102
2.3072805404663086,4.612600677490234,0.1
2.3267135620117188,4.610831665039062,0.1
2.3142569065093994,4.612947082519531,0.1
2.319338083267212,4.612199584960938,0.1
2.308060646057129,4.610564697265625,0.0
2.300769805908203,4.6103525390625,0.0
2.311577320098877,4.610433197021484,0.0
2.302265167236328,4.610226440429687,0.0
2.3034517765045166,4.610249084472656,0.0
