losses_train,losses_eval,accuracies_eval
2.304394006729126,5.6518286514282225,0.05
2.312519073486328,5.7609199523925785,0.05
2.312440872192383,5.804167152404785,0.05
2.345515012741089,5.851568580627442,0.05
2.3055360317230225,5.875803512573242,0.05
2.3261139392852783,5.909657623291015,0.05
2.2867653369903564,5.911408294677734,0.066
2.1650257110595703,6.061632438659668,0.0775
2.185316324234009,5.999327377319336,0.0925
2.1840033531188965,6.063584419250488,0.089
2.0252912044525146,6.126822654724121,0.1055
2.218787431716919,6.02560472869873,0.103
2.1101431846618652,6.127011070251465,0.1085
1.9689279794692993,6.17925520324707,0.122
1.9977046251296997,6.188547615051269,0.125
