losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0013701915740966797,0.889,0.889,0.889,0.9928
0.01220285426825285,0.7745,0.771,0.853,0.9984
0.01905248872935772,0.715,0.7156666666666667,0.856,0.9998
0.023546252399683,0.66575,0.67475,0.826,0.9982
0.028296146541833878,0.6202,0.6218,0.883,0.9966
0.03450136259198189,0.5943333333333334,0.5971666666666666,0.879,0.9996
0.04087522253394127,0.5675714285714286,0.5601428571428572,0.876,0.9992
0.045049894601106644,0.53475,0.513,0.866,0.9988
0.06074247136712074,0.5107777777777778,0.4822222222222222,0.869,0.9996
0.07491981983184814,0.479,0.4384,0.785,0.9974
