losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0006679786602035165,0.887,0.89,0.89,0.9964
0.009415088221430779,0.7915,0.7745,0.847,0.9974
0.019554005935788155,0.7273333333333334,0.7106666666666667,0.856,0.999
0.030145591124892235,0.6535,0.6365,0.814,0.9986
0.03875137120485306,0.6076,0.5818,0.878,0.999
0.043000124394893646,0.576,0.5451666666666667,0.885,0.9994
0.06048593297600746,0.5455714285714286,0.498,0.865,0.9986
0.06311307847499847,0.5145,0.4575,0.855,0.9994
0.07454753667116165,0.4801111111111111,0.42577777777777776,0.854,1.0
0.08690476417541504,0.4479,0.3905,0.793,0.998
