losses_train,losses_eval,accuracies_eval
1.8852331638336182,5.119522689819336,0.05
1.8680189847946167,5.3899991455078125,0.0505
1.853364109992981,5.4911980590820315,0.0505
1.8265492916107178,5.610130172729492,0.05
1.7904009819030762,5.68402328491211,0.05
1.766550898551941,5.762190460205078,0.05
1.8430513143539429,5.846171447753906,0.05
1.9739669561386108,5.892895248413086,0.05
1.804694414138794,5.947718231201172,0.0505
1.789523720741272,6.000982482910156,0.05
1.8631031513214111,5.99449185180664,0.05
1.7874386310577393,6.00087451171875,0.05
1.8767961263656616,6.013897857666016,0.05
1.840796947479248,6.012908157348633,0.05
1.8200277090072632,6.015232299804688,0.05
