losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0010314866667613387,0.878,0.881,0.881,0.9948
0.010537485592067242,0.798,0.7805,0.846,0.9974
0.018744660541415215,0.729,0.7216666666666667,0.887,0.9992
0.028604697436094284,0.66575,0.63375,0.807,0.9988
0.03644229471683502,0.6168,0.576,0.886,0.9988
0.04051251336932182,0.59,0.5393333333333333,0.889,0.9996
0.05815328285098076,0.5581428571428572,0.495,0.877,0.999
0.06066949665546417,0.527375,0.455125,0.873,0.9996
0.0777733325958252,0.4988888888888889,0.42544444444444446,0.871,0.9996
0.08833663910627365,0.4706,0.3842,0.776,0.9984
