losses_train,accuracies_eval_nme,accuracies_eval,accuracies_eval_curr,accuracies_train
0.0008847003919072449,0.88,0.88,0.88,0.9946
0.01087074726819992,0.7845,0.7715,0.851,0.998
0.01796313375234604,0.7243333333333334,0.7116666666666667,0.875,0.9992
0.028285497799515724,0.65875,0.634,0.816,0.998
0.03782627359032631,0.6092,0.581,0.868,0.9992
0.04612838476896286,0.5881666666666666,0.5505,0.882,1.0
0.0584818571805954,0.5552857142857143,0.49957142857142856,0.859,0.9994
0.06759098172187805,0.517375,0.451625,0.855,0.9994
0.07816775888204575,0.4915555555555556,0.42344444444444446,0.865,1.0
0.09007938951253891,0.4599,0.3829,0.787,0.9988
